0.113	9.4712e-05	64000
0.114	8.97892e-05	32000
0.115	8.72894e-05	30000
0.116	9.01698e-05	26000
0.117	9.54689e-05	36000
0.118	9.56979e-05	79000
0.119	9.08686e-05	35000
0.12	9.6086e-05	43000
0.121	9.17513e-05	33000
0.122	9.59408e-05	33000
0.123	9.912e-05	38000
0.124	8.54347e-05	33000
0.125	0.0669081	100000
0.126	8.87715e-05	32000
0.127	9.33886e-05	35000
0.128	9.56414e-05	80000
0.129	9.97036e-05	31000
0.13	9.95662e-05	34000
0.131	8.48949e-05	30000
0.132	9.92876e-05	32000
0.133	8.79192e-05	44000
0.134	0.000139298	100000
0.135	9.55502e-05	35000
0.136	8.57085e-05	28000
0.137	9.64118e-05	36000
0.138	8.52029e-05	81000
0.139	9.40929e-05	30000
0.14	9.05599e-05	32000
0.141	9.72882e-05	30000
0.142	9.38788e-05	31000
0.143	9.55839e-05	80000
0.144	9.84635e-05	50000
0.145	9.5736e-05	34000
0.146	9.12927e-05	31000
0.147	9.27465e-05	31000
0.148	9.42748e-05	61000
0.149	9.34007e-05	29000
0.15	9.3018e-05	63000
0.151	9.02993e-05	29000
0.152	9.39513e-05	28000
0.153	9.79124e-05	36000
0.154	9.8115e-05	93000
0.155	8.84126e-05	32000
0.156	9.57367e-05	49000
0.157	8.61748e-05	29000
0.158	9.36691e-05	64000
0.159	0.127273	100000
0.16	9.66403e-05	35000
0.161	9.57593e-05	38000
0.162	9.45653e-05	32000
0.163	9.62501e-05	37000
0.164	9.53077e-05	33000
0.165	9.04588e-05	32000
0.166	9.65052e-05	29000
0.167	9.85336e-05	31000
0.168	9.21312e-05	28000
0.169	9.87006e-05	25000
0.17	8.32865e-05	29000
0.171	0.10137	100000
0.172	8.9007e-05	26000
0.173	9.61789e-05	53000
0.174	0.0627255	100000
0.175	9.48506e-05	31000
0.176	9.88103e-05	51000
0.177	9.36128e-05	29000
0.178	9.30024e-05	32000
0.179	9.8197e-05	35000
0.18	9.04185e-05	32000
0.181	8.55875e-05	88000
0.182	8.6727e-05	67000
0.183	9.60672e-05	33000
0.184	9.686e-05	27000
0.185	9.44992e-05	29000
0.186	0.112525	100000
0.187	9.96338e-05	29000
0.188	9.45354e-05	25000
0.189	8.84264e-05	32000
0.19	8.44702e-05	31000
0.191	9.74797e-05	25000
0.192	8.33981e-05	28000
0.193	9.8733e-05	31000
0.194	9.60733e-05	36000
0.195	8.98959e-05	34000
0.196	8.08059e-05	25000
0.197	9.06225e-05	31000
0.198	9.32417e-05	33000
0.199	0.107431	100000
0.2	7.62204e-05	33000
0.201	0.120512	100000
0.202	8.2354e-05	28000
0.203	9.85634e-05	38000
0.204	0.111313	100000
0.205	8.15148e-05	50000
0.206	6.2178e-05	26000
0.207	8.39496e-05	28000
0.208	0.0877921	100000
0.209	9.68918e-05	27000
0.21	8.57922e-05	26000
0.211	0.237334	100000
0.212	9.87254e-05	81000
0.213	9.55985e-05	31000
0.214	9.41108e-05	43000
0.215	9.61131e-05	35000
0.216	0.096974	100000
0.217	9.39785e-05	30000
0.218	8.78605e-05	29000
0.219	0.0835707	100000
0.22	9.52694e-05	70000
0.221	8.06342e-05	31000
0.222	0.103861	100000
0.223	0.112344	100000
0.224	0.195717	100000
0.225	0.113402	100000
0.226	0.124972	100000
0.227	0.112214	100000
0.228	9.77517e-05	41000
0.229	0.112753	100000
0.23	8.56003e-05	48000
0.231	7.7311e-05	29000
0.232	7.88135e-05	29000
0.233	9.51532e-05	39000
0.234	0.0996367	100000
0.235	0.114028	100000
0.236	8.2986e-05	63000
0.237	9.82212e-05	55000
0.238	0.111436	100000
0.239	0.000334959	100000
0.24	0.067255	100000
0.241	7.79892e-05	23000
0.242	9.56985e-05	30000
0.243	7.60116e-05	27000
0.244	8.39162e-05	23000
0.245	0.112758	100000
0.246	0.158619	100000
0.247	0.116094	100000
0.248	0.102501	100000
0.249	7.25157e-05	30000
0.25	6.96069e-05	37000
0.251	0.117433	100000
0.252	9.37477e-05	25000
0.253	8.43559e-05	28000
0.254	5.72518e-05	37000
0.255	9.64613e-05	32000
0.256	9.0473e-05	80000
0.257	7.40422e-05	38000
0.258	6.06449e-05	99000
0.259	7.86796e-05	27000
0.26	0.107024	100000
0.261	7.80393e-05	70000
0.262	8.07828e-05	32000
0.263	0.115869	100000
0.264	8.74038e-05	59000
0.265	0.113339	100000
0.266	0.115824	100000
0.267	0.11285	100000
0.268	0.114764	100000
0.269	0.113599	100000
0.27	8.97497e-05	33000
0.271	0.11524	100000
0.272	0.116809	100000
0.273	4.25549e-05	71000
0.274	9.63233e-05	27000
0.275	8.1375e-05	34000
0.276	0.118139	100000
0.277	0.115991	100000
0.278	0.116544	100000
0.279	9.18609e-05	33000
0.28	8.1575e-05	33000
0.281	0.123607	100000
0.282	0.115599	100000
0.283	0.113152	100000
0.284	9.7915e-05	42000
0.285	0.113355	100000
0.286	0.113103	100000
0.287	6.51077e-05	26000
0.288	8.83278e-05	26000
0.289	0.0729375	100000
0.29	0.116227	100000
0.291	0.110244	100000
0.292	0.110639	100000
0.293	0.0719231	100000
0.294	9.01922e-05	45000
0.295	5.96311e-05	30000
0.296	8.40969e-05	54000
0.297	9.15475e-05	28000
0.298	6.04476e-05	33000
0.299	0.113229	100000
0.3	7.09609e-05	32000
0.301	0.113985	100000
0.302	0.114993	100000
0.303	9.78242e-05	35000
0.304	0.118056	100000
0.305	0.00032403	100000
0.306	0.113312	100000
0.307	0.113922	100000
0.308	0.116802	100000
0.309	8.19117e-05	43000
0.31	0.117534	100000
0.311	0.119492	100000
0.312	0.113371	100000
0.313	0.0940659	100000
0.314	0.114414	100000
0.315	0.111125	100000
0.316	0.113984	100000
0.317	0.115273	100000
0.318	0.112922	100000
0.319	0.114027	100000
0.32	8.93799e-05	55000
0.321	0.0702084	100000
0.322	0.118518	100000
0.323	0.11138	100000
0.324	0.112922	100000
0.325	0.11855	100000
0.326	0.115184	100000
0.327	6.73891e-05	40000
0.328	4.97641e-05	50000
0.329	0.110122	100000
0.33	0.117274	100000
0.331	0.115931	100000
0.332	0.123182	100000
0.333	0.11527	100000
0.334	0.113037	100000
0.335	0.17557	100000
0.336	0.117643	100000
0.337	0.116287	100000
0.338	0.113649	100000
0.339	0.104712	100000
0.34	0.117378	100000
0.341	0.116658	100000
0.342	0.113837	100000
0.343	0.115777	100000
0.344	0.11671	100000
0.345	0.117702	100000
0.346	8.12052e-05	50000
0.347	0.115745	100000
0.348	0.11716	100000
0.349	0.155572	100000
